Hospital,B15 2TH,B18 7QH,B4 6NH,B71 4HJ,B75 7RR,B9 5SS,B98 7UB,BA1 3NG,BA21 4AT,BB10 2PQ,BB2 3HH,BD20 6TD,BD9 6RJ,BH15 2JB,BH7 7DW,BL4 0JR,BL9 7TD,BN11 2DH,BN21 2UD,BN2 5BE,BR6 8ND,BS10 5NB,BS23 4TQ,BS2 8HW,CA2 7HY,CA28 8JG,CB2 0QQ,CH2 1UL,CH49 5PE,CM1 7ET,CM20 1QX,CO4 5JL,CR7 7YE,CT1 3NG,CT9 4AN,CV10 7DJ,CV2 2DX,CV34 5BW,CW1 4QJ,DA2 8DA,DE13 0RB,DE22 3NE,DH1 5TW,DL3 6HX,DN15 7BH,DN2 5LT,DN33 2BA,DT1 2JY,DY1 2HQ,E11 1NR,E1 1BB,E13 8SL,E9 6SR,EN5 3DJ,EX2 5DW,EX31 4JB,FY3 8NR,GL1 3NN,GU16 7UJ,GU2 7XX,HA1 3UJ,HG2 7SX,HP11 2TT,HP21 8AL,HR1 2ER,HU3 2JZ,HX3 0PW,IG3 8YB,IP33 2QZ,IP4 5PD,KT16 0PZ,KT18 7EG,KT2 7QB,L14 5AB,L35 5DR,L39 2JW,L7 8XP,L8 7SS,L9 7AL,LA14 4LF,LA1 4RP,LE1 5WW,LE3 9QP,LE5 4PW,LN2 5QY,LS1 3EX,LU4 0DZ,M13 0JH,M23 9LT,M6 8HD,M8 5RL,ME16 9QQ,ME7 5NY,MK42 9DJ,MK6 5LD,N18 1QX,N19 5NF,NE1 4LP,NE23 6NZ,NE34 0PL,NE63 9FL,NE7 7DN,NE9 6SX,NG17 4JL,NG5 1PB,NG7 2UH,NN1 5BD,NN16 8UZ,NR31 6LA,NR4 7UY,NW1 2BU,NW3 2QG,OL1 2JH,OL6 9RW,OX16 9AL,OX3 9DU,PE21 9QS,PE29 6NT,PE30 4ET,PE3 9GZ,PL6 8DH,PO19 6SE,PO30 5TG,PO6 3LY,PR2 9HT,PR8 6PN,RG1 5AN,RG24 9NA,RH1 5RH,RH16 4EX,RM7 0AG,S10 2JF,S44 5BL,S60 2UD,S75 2EP,S81 0BD,SE13 6LH,SE1 7EH,SE18 4QH,SE5 9RW,SG1 4AB,SK10 3BL,SK2 7JE,SL2 4HL,SM5 1AA,SN3 6BB,SO16 6YD,SO22 5DG,SP2 8BJ,SR4 7TP,SS0 0RY,SS16 5NL,ST16 3SA,ST4 6QG,SW10 9NH,SW17 0QT,SW3 6NP,SW6 6SX,SY3 8XQ,TA1 5DA,TF1 6TF,TN24 0LZ,TN2 4QJ,TN37 7RD,TQ2 7AA,TR1 3LQ,TS19 8PE,TS4 3BW,TW7 6AF,UB1 3HW,UB8 3NN,W12 0HS,W2 1NY,WA5 1QG,WC1N 3JH,WD18 0HB,WF13 4HS,WF1 4DG,WF8 1PL,WN1 2NN,WR5 1DD,WS2 9PS,WV10 0QP,YO12 6QL,YO31 8HE
DA2 8DA,145.8258339,143.5769957,142.1890657,147.7496459,141.0342473,139.9288001,156.7595635,145.126067,154.0788804,260.5518539,250.8815586,230.0988353,217.1797017,135.8417726,128.4895823,236.277826,239.0511005,67.03841479,55.22282774,60.08020057,14.54265141,147.8004441,173.0180313,149.1992602,318.1492238,341.4520487,60.6569634,219.2454239,243.3022796,31.20654434,30.68186824,55.13631694,23.77898828,42.70706085,56.6830227,126.3816114,120.8054975,137.3207834,197.5387854,0,159.4183117,158.3013003,277.2757843,256.2382085,184.4241268,187.2897403,177.2917809,153.7679985,156.0980131,23.17334597,22.29870636,17.93670143,22.9692984,41.02769331,197.5227916,226.5910836,264.1608674,143.6390479,61.37947582,51.44046746,48.74004303,217.2600427,74.00053945,70.16728807,173.7691842,203.0012438,222.2237211,20.00372597,85.01749439,73.92052617,47.76768786,38.7226108,44.19460834,232.8215013,228.0135496,236.6630818,235.3295092,235.5319787,237.5626585,328.6955269,267.0211976,125.8450516,128.3288806,129.0815611,151.3564999,207.6143611,59.52131346,223.7701549,218.6276634,230.0266401,235.5241628,21.15733887,16.68225648,80.90320325,77.02107011,26.33306803,31.52394339,290.1454066,298.7005428,290.3368478,306.1902461,296.4368681,285.8000861,166.4967193,156.1017325,151.9231104,92.46406054,105.3987925,122.3105388,115.2470647,26.66503846,35.7443528,236.5244779,231.595219,119.5456877,97.88598318,133.236116,78.78951061,110.2817478,99.45912183,239.9415626,76.0560397,107.7285449,91.96304145,249.7853467,243.4577981,71.37032837,77.66458984,29.80870195,47.69482484,16.99090132,191.9590964,173.4160151,177.1804799,199.7320929,172.2333175,17.0444501,25.8037776,13.12777548,21.96206903,57.33260949,204.8732817,225.3615259,62.35800835,39.22637429,109.1827424,103.8791964,93.59568689,113.9254936,293.2301599,28.12013841,17.31776566,167.6523867,182.4044324,29.29906281,28.03882843,28.68186107,27.65186918,188.2186942,178.1181578,174.1773947,38.99113441,26.76289775,59.70262505,216.7816625,294.2904983,260.786354,258.1121709,61.45963525,43.06020693,60.19514211,31.01507303,29.03713293,221.8375883,25.43944214,51.26649348,208.2420005,201.8755602,190.2770756,229.4003854,171.7172925,149.1451218,153.7545759,247.5052449,218.8095982
DE13 0RB,35.65635171,32.96211431,31.57418433,28.76182813,22.72605112,30.1706316,50.09952169,136.328289,178.5829688,110.1398942,100.4695988,108.8364709,95.91733725,192.7647806,185.4125903,85.86586619,88.63914074,203.4422253,213.8207046,196.4840111,172.4608312,121.2538998,142.8965517,125.0714312,183.700772,207.1167975,119.5647896,68.70209185,92.89031987,156.3066928,147.0578542,175.0554841,171.9840684,203.0822668,217.0733194,27.40412548,43.69754798,54.36705165,47.09809839,160.3554594,0,11.10640156,161.546162,140.5085862,84.82769332,63.22524636,111.0448721,210.6910065,43.31235192,140.0419975,155.4089324,153.9014483,152.7215135,126.0636618,195.5225037,215.6114888,113.7489076,90.89206121,151.0388884,154.9600247,126.6973638,101.5304204,116.028387,103.0628534,94.43232554,104.7878898,87.7419279,151.6258931,144.9668045,170.8062591,141.6096697,155.2213086,150.6745834,82.40954154,77.60284331,86.25112207,84.9175494,85.12001898,87.15069877,178.2835671,120.4906146,42.06899986,36.32987974,45.76310748,69.35230906,86.34492554,101.8392605,73.35819511,68.21570365,79.61468031,85.11220304,181.460939,177.0574624,99.9426527,89.27806324,134.7335578,132.2846976,174.4157843,182.9709205,174.6072255,190.4606238,180.7072458,170.0704638,33.24806667,32.77525741,28.59663534,72.92600992,71.96099865,200.4549455,175.1963748,134.8283611,132.8074616,84.57909037,81.18325921,71.80465984,96.29018208,87.31848583,98.81201142,124.2274906,89.56594045,237.9670797,191.7696901,193.2585332,176.5017175,99.37338691,93.0458383,137.1395399,138.0491143,163.1907715,184.0986354,151.9132837,53.32368762,40.22004434,51.909618,66.53612214,51.08954916,161.1605224,146.4528471,159.8987939,148.5351913,112.0815904,51.69001571,55.71985396,128.7732946,161.2599644,121.172507,160.8022044,148.3343994,166.1364014,169.2608997,167.8654473,158.3358039,27.21444954,31.51252413,143.7801209,161.4650262,143.8081856,145.2009714,63.39828386,167.1458584,49.35698437,199.3663404,188.3086023,221.2483296,214.8071796,292.3160153,145.0567316,142.3825485,140.0370054,136.4489237,131.1953903,139.5497931,142.596074,71.42562851,136.1782877,120.8764291,80.74131819,77.21005212,75.00085258,78.98842563,65.05725069,34.08722543,33.3264985,130.1474053,103.0799759
DE22 3NE,42.73025395,39.97045699,38.58252702,35.77017081,29.73439381,37.17897428,57.10786438,143.3366316,187.1040057,113.0253508,103.3550554,99.1483031,86.22916949,199.7731233,192.420933,88.75132276,91.5245973,210.450568,220.8290473,204.5321694,169.7897236,128.2622425,149.9048944,132.0797739,186.5862285,209.9133749,116.8936821,71.69019341,95.77577643,153.6355852,144.3867466,172.3843765,178.9924111,200.4111593,214.4022118,49.43954312,50.70589066,61.37539434,49.98355496,157.6843518,10.13921043,0,151.8579942,130.8204184,75.13952556,53.5370786,101.3567043,217.6993492,50.32069461,137.3708899,152.7378248,151.2303408,150.050406,123.3925542,202.5308463,222.6198315,116.6343642,97.90040389,158.0472311,161.9683674,125.4767184,91.8422526,123.0367296,105.7536971,101.4406682,95.09972206,78.05376014,150.1296392,142.2956969,168.1351515,148.6180124,162.2296513,157.682926,85.2949981,80.48704642,89.13657864,87.80300597,88.00547554,90.03615534,181.1690237,123.3760712,39.39789231,33.65877219,43.09199994,59.08944534,76.65675778,99.16815292,76.24365168,71.10116022,82.50013688,87.99765961,178.7898314,174.3863549,97.27154516,86.60695569,132.0624503,129.653326,164.7276165,173.2827527,164.9190577,180.772456,171.019078,160.382296,23.55989891,20.06482984,15.82719812,70.25490237,69.2898911,197.7838379,172.5252672,132.1572536,129.972103,87.47541319,84.06871578,78.81300252,103.2985248,75.91182985,96.14090388,99.73241099,86.8948329,244.9754224,198.7780328,200.2668759,183.5100602,102.2588435,95.93129487,144.1478826,145.057457,170.1991141,191.1069781,149.2421761,43.63551986,30.53187658,42.22145024,56.84795438,41.4013814,158.4447889,135.0285093,157.2276864,137.1108535,109.4104829,41.96749792,51.29084951,135.7816373,168.2683071,128.1808497,167.8105471,155.3427421,173.1447441,159.572732,165.1943398,155.6646964,30.09990611,34.3979807,137.5932578,168.4733688,137.6213224,152.209314,70.40662654,174.1542011,56.36532706,196.6952328,182.00997,214.9496973,221.8155223,299.324358,135.3685639,132.6943808,147.0453481,143.4572664,138.2037329,133.3629299,132.3490333,74.31108508,133.1156025,118.2053215,71.13219664,67.52188436,64.85928555,81.8738822,72.06559338,41.09556811,40.33484119,122.0260845,93.39180815
DH1 5TW,198.2402624,195.4804655,194.0925355,186.8847486,180.8489716,191.8322699,208.3044272,294.5331944,338.3005685,101.6155808,113.444343,86.87633758,88.84148705,347.2564246,339.9042344,137.1183032,126.9972936,341.3281335,329.5125465,335.4097349,288.8323701,279.4588053,301.1014572,283.2763367,66.73527005,109.1376155,230.3515331,172.1751777,180.701499,267.0934363,258.9691198,280.9844779,286.8233304,319.4538058,338.5000882,183.7556874,191.4097402,202.9188358,168.8317467,276.7269983,161.2537882,151.764741,0,24.11227923,122.9590038,102.9028212,149.1761825,365.1826505,208.0014829,264.9313089,271.6775865,274.5759421,273.3960073,255.698788,353.7274091,373.8163943,113.1134921,249.0969667,288.6797406,292.6008769,261.1478517,67.29426143,270.520031,242.8752924,252.637231,129.7427529,110.1974556,272.3003869,255.753548,276.7352529,279.2505219,292.8621607,288.3154355,158.2751957,153.4672441,136.6669767,160.7832036,160.9856732,143.5083492,112.7021345,99.03897576,176.5194877,170.7866162,174.7366615,142.4662101,85.69315112,236.2897483,135.8694342,142.9493648,136.3774474,130.2280471,297.832478,293.4290014,234.3931405,223.7285511,268.0910309,260.4411766,17.11432967,25.64524802,17.27074404,33.13495133,23.38157336,12.76900916,134.0162269,142.409222,147.7944907,207.3764977,206.4114865,275.3948116,248.0301569,262.3323143,260.1471637,124.4982125,126.162078,226.2963038,250.7818261,179.8314221,215.1715022,210.1475308,193.2622839,396.1719852,332.4043706,347.7501773,330.9933615,109.5556296,133.72147,291.6311839,292.5407583,304.0984207,320.1267808,268.2848226,119.2057183,127.9432759,118.9767129,104.7389184,117.4765073,281.8350162,265.2035701,276.1674481,278.7838577,246.5320783,151.7693133,138.0404463,270.4800149,298.9008165,279.3774125,315.2938484,302.8260434,320.6280454,14.02196024,284.2369863,274.7073429,181.2144839,180.2421045,268.7964048,273.7373174,268.8244695,268.6487343,213.3232601,325.3507639,207.4799048,315.7378794,305.4584561,333.9923438,373.2398083,450.5209208,24.94403782,29.69534829,267.3952836,274.2621502,268.7456924,270.4845253,262.3479432,147.2912827,263.6822409,255.3269169,96.21573505,93.62861332,90.47338113,144.9051009,223.2621562,192.2101459,191.4494189,75.37920453,78.32255908
DL3 6HX,176.9387756,174.1789787,172.7910487,165.5832618,159.5474848,170.5307831,187.0029404,273.2317077,316.9990817,80.31409402,92.14285621,65.5748508,83.85194939,325.9549378,318.6027476,115.8168164,105.6958068,320.0266467,308.2110597,314.1082482,267.5308834,258.1573185,279.7999704,261.9748499,80.3482517,103.6510766,209.0500464,150.8736909,159.4000123,236.5283601,237.6676331,259.6829911,265.5218436,298.152319,312.1433716,162.4542006,170.1082534,181.617349,147.5302599,255.4255116,139.9523014,130.4632543,24.15743326,0,101.657517,81.60133446,127.8746957,343.8811637,186.6999961,243.6298221,250.3760997,248.8686157,252.0945206,239.2126628,332.4259224,352.5149075,116.6673596,227.7954799,267.3782538,271.2993901,237.7038113,45.99277465,249.2185442,221.5738056,231.3357442,108.4412661,88.89596878,247.7679142,234.4520612,255.4337661,257.9490351,271.5606739,267.0139487,136.973709,132.1657573,131.1804377,139.4817168,139.6841864,141.7148662,107.2155956,86.63396795,155.2180009,149.4788808,153.4351747,121.1647233,64.39166433,214.9882615,114.5679474,121.647878,115.0759606,108.9265604,276.5309912,272.1275147,213.0916537,202.4270643,246.7895442,245.4734346,37.02705556,45.55797391,37.18346993,53.04767723,43.29429925,32.68173506,112.7247491,121.1113833,126.4930039,186.075011,185.1099997,253.9926402,226.7286701,241.0308276,238.845677,103.1967257,104.8605912,204.9948171,229.4803393,158.5299353,193.8700154,188.846044,171.9607971,374.8704984,311.1028838,326.4486905,309.6918747,110.7155801,133.1064887,270.3296971,271.2392715,282.7969339,300.6830568,251.3891755,97.90423149,106.6417891,97.67522609,83.43743165,96.17502052,256.0830638,243.9020833,254.8659613,257.4302397,213.9573589,130.4678265,116.7389595,249.4291662,277.5993297,258.0759257,293.9923616,281.5245567,299.3265586,31.18354831,281.0144483,253.4058561,159.9129971,158.9406177,247.494918,252.4358306,247.5229827,247.3472475,192.0217733,304.0492771,186.178418,294.4363926,279.7511297,312.690857,351.9383215,429.219434,12.81296863,18.51056438,246.0937968,252.9606635,247.4442056,243.2645902,241.0464564,125.9897959,242.3807541,234.0254301,74.91424826,72.32712653,69.17189435,123.6036141,201.9606694,170.9086591,170.1479322,65.73694342,57.02107229
DN15 7BH,120.8776693,118.6288311,117.2409011,110.0331141,103.9973371,114.9806354,131.4527928,217.68156,261.4489341,110.3087317,103.5831836,76.01852218,63.09938857,270.4047902,263.0525999,95.06425561,84.943246,247.0662861,235.250699,241.1478875,194.5705227,202.6071709,224.2498228,206.4247023,164.2847511,186.3985259,131.231936,129.458604,138.6474514,163.5679994,164.7072724,182.3167908,192.561483,225.1919584,239.8324012,106.9040529,114.5581058,126.0672014,126.7776991,182.4651509,84.40215376,74.91310662,123.4113116,102.3737358,0,24.8878402,29.92247543,288.3310161,131.1498485,175.0753011,181.4191379,175.908255,179.1341599,157.0311009,276.8757747,296.9647599,132.0149444,172.2453323,198.1767019,202.0978382,164.7434506,63.39556997,193.6683965,166.023658,175.7855966,29.40808879,68.14340797,179.2133931,156.6339508,178.0239582,188.7474832,202.359122,176.7383296,116.2211481,111.4144499,120.0713121,118.729156,118.9316256,120.9623054,196.4371755,138.644223,81.8840231,81.53464999,81.88059947,29.55161936,53.53404798,145.7867096,81.60020882,88.68905906,94.32339976,88.17399955,203.5706305,199.167154,129.7933344,146.8769166,173.8291835,166.1395933,136.2809339,144.8360701,136.4723751,152.3257734,142.5723954,131.9356134,57.16459246,69.78869584,70.94285631,130.5248633,129.5598521,157.5944762,129.9710092,168.0704669,165.8853163,82.44416486,84.10803039,149.4446694,173.9301917,60.05716684,102.5265335,92.34719549,79.49455191,319.3203507,241.9013319,270.8985428,254.1417271,117.5269953,126.8660283,201.6687102,215.6891239,209.8365732,227.7226961,174.0229752,46.71197528,51.09164148,41.18482675,53.66557347,40.68817292,183.16305,170.6734317,181.9056006,184.5220102,140.9969983,81.61247929,83.78014052,179.9769762,208.3977778,202.5257781,238.442214,225.974409,243.776411,131.1260494,189.9751388,184.8513351,104.3628494,108.660924,174.5345573,179.47547,174.6011847,174.3868868,144.6695699,248.4991294,130.6282704,221.4760319,206.790769,239.7304963,296.1604506,373.6692864,106.9218813,104.2476981,173.1334361,171.9147271,178.2426537,170.3042295,168.0860958,105.2372351,169.4203935,164.8238782,54.16168745,47.79524707,38.52894154,102.8510533,146.4105218,115.3585114,114.5977845,68.28016712,51.80323944
DN2 5LT,98.83174417,96.58290592,95.19497595,87.98718901,81.95141201,92.93471031,109.4068676,195.6356349,239.4030089,90.95149169,84.22594359,56.66128219,43.74214857,248.3588651,241.0066748,75.70701561,65.586006,242.493874,230.678287,236.5754754,189.9981106,180.5612458,202.2038976,184.3787772,144.7116707,166.8254455,131.5172736,99.1008349,107.6271562,158.9955874,155.7290207,177.7443787,187.9890709,220.6195463,235.2599891,84.85812781,92.51218067,104.0212762,90.9357067,177.8927388,62.35622863,52.86718148,103.8382312,82.80065542,24.77711686,0,50.99429562,266.285091,109.1039234,166.0970494,172.843327,171.335843,170.1559082,152.4586888,254.8298496,274.9188347,112.6472259,150.1994071,189.782181,193.7033173,160.1710386,43.82248959,171.6224714,143.9777329,153.7396715,44.73731337,48.78616797,170.2351414,152.0615387,173.4515461,180.3529623,193.9646012,189.4178759,96.86390815,92.05720992,100.7140721,99.37191601,99.57438559,101.6050654,177.0799355,115.4056062,77.62192813,71.88280801,75.90240197,43.63195061,34.19413126,137.3921887,59.55428369,66.64313393,74.96615976,68.81675955,198.9982185,194.5947419,125.2209223,124.8309915,169.2567714,161.6069171,116.7078535,125.2629897,116.8992947,132.752693,122.999315,112.362533,35.11866733,47.7427707,48.89693117,108.4789382,107.5139269,167.890064,140.5254093,163.4980548,161.3129042,63.08692486,54.19531424,127.3987443,151.8842665,81.64953516,107.9643715,111.2125867,93.3052611,297.2744256,233.506811,248.8526177,232.095802,98.16975528,107.5087883,192.7336244,193.6431987,201.934064,223.1502841,169.4505631,24.66605015,29.04571634,19.13890161,17.84344309,18.64224778,178.5502911,166.1010196,177.3331885,179.9495981,136.4245862,62.59084501,61.73421539,171.5824553,200.0032569,180.479853,216.3962889,203.9284839,221.7304858,111.552969,185.4027268,175.8730834,82.31692431,86.6149989,169.9621452,174.9030579,169.9902099,169.8144748,122.6236447,226.4532043,108.5823453,216.9036198,202.218357,235.1580843,274.3422488,351.6233613,87.34880087,84.67461776,168.5610241,175.1016663,169.8481328,165.7318174,163.4872557,85.87999513,164.9055616,156.4293574,34.80444745,28.43800708,16.83952254,83.49381331,124.3645966,93.31258631,92.55185938,70.09682885,45.37204514
DN33 2BA,126.2457175,123.5514801,122.1635501,135.7490908,129.7133138,119.9032845,142.3845028,228.1772584,270.8679499,133.6718908,129.2991602,101.7344988,88.8153652,266.9009065,259.5487162,120.7802322,110.6592226,253.9590143,242.1434273,248.0406157,201.4632509,213.5388809,235.1815327,217.3564123,190.0007277,213.3924318,121.0425855,155.8371067,164.3634281,170.4607277,167.194161,189.209519,199.4542112,232.0846866,246.0757391,109.1167722,111.0542221,122.5633176,152.4936757,189.3578791,110.1181304,100.6290832,149.1272882,128.0897124,29.66731935,50.60381683,0,284.8271324,136.0724975,177.5621897,183.9060265,182.8009833,181.6210485,163.9238291,287.8074847,307.8964699,157.7204425,183.1770423,205.0694301,208.9905664,170.4917466,89.1115466,190.1645128,165.1425347,186.7173066,33.20601066,93.85938459,181.7002817,120.0355733,143.3266087,195.6402114,209.2518503,182.9386592,141.9371248,137.1291731,145.7872887,144.4451326,144.6476022,146.678282,222.1531521,160.4788228,88.77675133,88.42737822,88.7733277,34.9812166,79.25002461,152.6794378,107.3161854,114.4050357,120.0393764,113.8899762,210.4633588,206.0598822,119.6039839,146.9530781,180.7219117,173.0720574,161.9969105,170.5520467,162.1883517,178.04175,168.288372,157.65159,82.88056909,74.19236863,76.54949723,127.0209796,109.1720808,145.9765814,118.6119267,174.9631951,172.9422956,108.1601415,109.824007,145.9407857,170.4263079,45.34247354,102.3474331,80.17484562,78.76099645,330.2520607,248.7940601,267.3946591,249.5131404,143.2429719,152.5820049,208.5614384,212.1852401,216.7293015,234.6154244,180.9157034,72.4279519,76.42230936,66.90080337,79.38155009,66.40414954,190.0154314,177.8344508,188.7983288,191.3626073,143.4838868,107.3284559,109.4961171,186.8697044,215.290506,184.7595437,234.9383303,222.4705253,240.2725272,156.842026,196.8678671,187.3382237,130.0788261,134.3769007,181.4272855,186.3681982,181.4553502,181.2796151,170.3855465,259.4308394,156.344247,228.3687601,213.6834973,246.5921409,307.0921606,384.6009964,132.6378579,129.9636748,180.0261644,178.8074554,185.1353819,177.1969577,174.978824,130.9532117,176.3131217,171.7166064,79.87766407,73.5112237,64.24491816,128.5670299,157.3422318,141.0744881,140.3137611,72.07808899,62.64839297
DT1 2JY,165.8706522,168.6995362,170.5644181,170.7873544,190.3099053,174.8760397,162.8677798,61.1210608,20.60217466,285.9010247,276.2307293,297.2849037,293.6716192,24.59835971,33.58623981,261.6269967,264.4002713,107.2891741,138.1562526,119.5143129,150.5449243,91.0380419,67.40184963,62.85855476,359.4619025,382.877928,176.7006112,244.5945946,268.6514504,180.0635463,163.6530532,203.9933189,138.9938406,189.1116416,203.1026941,180.8510629,175.5485739,160.7273029,222.8879562,153.912599,209.5403691,217.9270402,358.8220486,337.7844728,282.10358,260.501133,278.7115079,0,171.8956347,146.9322137,132.7525024,170.4966473,134.7881985,142.6588608,53.52766314,95.41239849,289.6224665,118.3418344,94.87167019,97.42393021,123.6155576,298.665312,117.776055,141.7927694,141.9197406,302.0637765,285.0516625,169.3959458,217.9886793,222.7775281,108.6359478,122.2475867,117.6203612,258.1706721,253.3639738,262.0122526,260.6786799,260.8811495,262.9118293,354.0446976,296.2517451,189.9249675,192.4087964,193.6190751,246.0703675,283.6034889,144.8504457,249.1193256,243.9768342,255.3758108,260.8733336,158.6178792,164.7688792,166.2323355,162.3502023,141.623774,139.2146497,371.6916709,380.2468071,371.8831121,387.7365104,377.9831324,367.3463504,230.5766351,220.1816484,216.0030263,160.0135189,174.3560166,273.4768203,248.2182496,129.8750287,136.8659201,260.3402209,256.9443897,142.9522072,122.8804306,240.1604437,186.9132309,225.873241,206.3834495,95.94643419,86.69919068,70.12668599,71.43121813,275.1345174,268.8069688,97.29420199,82.59226875,130.2170495,125.0482935,168.5084827,250.5995743,237.495931,249.1855046,263.8120088,248.3654358,159.9202503,129.543194,159.346936,131.8014338,152.8417594,230.2224524,250.7106967,118.3211963,128.2862424,78.54497467,52.96845612,62.09549842,40.0547479,366.5367864,179.4076971,168.6053244,193.0015574,207.7536032,126.7138775,128.4913042,127.0139757,126.222237,214.1932075,46.93947267,200.151908,179.341424,155.3348804,158.3760815,72.7865341,150.2953699,342.3326183,339.6584352,117.3370498,119.9184824,116.15833,124.9758464,128.4744647,247.186759,131.0086312,128.8733916,278.0172048,274.4859388,271.82334,254.7495561,144.0435047,175.1196351,179.7290892,327.4232919,300.3558626
DY1 2HQ,10.2540258,9.750091276,18.34796959,7.318577781,18.77958361,20.30210591,22.35831753,101.1462748,144.9136488,120.7949498,111.1246545,132.1788288,128.5655444,175.9800687,168.6278785,96.52092184,99.29419639,191.0182749,201.3967542,184.0600607,171.0946958,86.07431372,107.7145375,89.88941705,194.3558276,217.682974,115.0238062,72.90961574,103.5453755,151.7657094,135.4464454,170.5145007,159.5601179,209.6614131,223.6373749,37.23300042,38.49934797,41.94310123,57.78188132,155.6897704,41.62537622,50.01204732,200.4518077,179.414232,123.7333391,102.1308921,144.7442767,171.6865742,0,135.3763085,135.7052674,149.2357594,148.0558246,121.3979728,160.3404895,180.4294746,124.5163917,55.71004701,138.614938,142.5360743,125.0298432,140.4360661,103.6044365,90.63890299,59.25031135,143.6935356,119.9455877,148.1350578,140.4258211,166.261509,129.1857193,142.7973582,138.2506329,93.06459719,88.25789897,96.90617772,95.57260506,95.77507463,97.80575443,188.9386228,127.2642935,56.03977874,58.44156519,59.73388637,112.1031362,125.233248,97.17357154,84.01325076,78.8707593,90.26973596,95.7672587,179.1676507,172.3917735,95.27696377,84.6123743,130.0678689,127.6587446,213.32143,221.8765662,213.5128713,229.3662696,219.6128916,208.9761095,72.15371244,68.68451329,64.50589122,68.26032099,67.42001526,195.9139621,170.6553914,131.5726875,128.1417727,95.24501227,91.83831486,59.38070941,83.86623166,123.2007346,94.27102803,137.721035,103.0594848,202.7850655,174.9849782,176.4738214,159.7170056,110.0284426,103.700894,124.7155895,125.6251638,150.766821,171.674685,147.2475947,92.22933339,79.1256901,90.81526376,105.4417679,89.99519493,156.4502075,134.0288967,155.233105,136.1112409,107.4159015,65.11637756,85.60462183,116.3493442,148.8360139,85.99049284,144.0174925,131.5496876,124.5303039,208.1665455,163.1997584,153.670115,27.89548258,42.64752832,131.3561705,149.0410757,131.4227979,132.7770209,40.98924502,131.9638442,26.94794554,199.8911955,175.8846519,208.8243792,179.6251654,257.1340012,183.9623774,181.2881943,127.613055,124.2878977,118.7714398,127.1258427,130.1721235,82.08068417,132.70629,116.2107402,119.646964,116.1156979,113.9064983,89.64348128,29.8752365,10.93587151,9.832058804,170.619898,141.9856217
